crop,year,season,state,area,production,fertilizer,pesticide,yield,N,P,K,pH,avg_temp_c,total_rainfall_mm,avg_humidity_percent
rice,2007,kharif,Chhattisgarh,3902881.0,5634972,520644325.4,624460.96,1.393888889,70,35,20,6.5,26.24,1423.88,58.59
sugarcane,2007,whole year,Chhattisgarh,10966.0,27254,1462864.4,1754.56,3.015,70,35,20,6.5,26.24,1423.88,58.59
wheat,2007,rabi,Chhattisgarh,95020.0,104548,12675668.0,15203.2,1.299444444,70,35,20,6.5,26.24,1423.88,58.59
bajra,2007,kharif,Gujarat,728200.0,851700,97141880.0,116512.0,1.3015,75,38,28,7.8,27.27,1033.53,52.63
bajra,2007,summer,Gujarat,193400.0,454900,25799560.0,30944.0,2.34952381,75,38,28,7.8,27.27,1033.53,52.63
maize,2007,kharif,Gujarat,424000.0,583100,56561600.0,67840.0,1.401176471,75,38,28,7.8,27.27,1033.53,52.63
potato,2007,whole year,Gujarat,72300.0,1795600,9644820.0,11568.0,24.42333333,75,38,28,7.8,27.27,1033.53,52.63
rice,2007,kharif,Gujarat,726000.0,1376300,96848400.0,116160.0,1.8325,75,38,28,7.8,27.27,1033.53,52.63
rice,2007,summer,Gujarat,32600.0,97900,4348840.0,5216.0,3.043333333,75,38,28,7.8,27.27,1033.53,52.63
sugarcane,2007,whole year,Gujarat,211000.0,15190000,28147400.0,33760.0,71.189375,75,38,28,7.8,27.27,1033.53,52.63
wheat,2007,rabi,Gujarat,1273900.0,3837700,169938260.0,203824.0,2.9304,75,38,28,7.8,27.27,1033.53,52.63
bajra,2007,kharif,Haryana,627983.0,1156000,83772932.2,100477.28,2.016,130,48,35,7.9,24.61,893.56,44.46
maize,2007,kharif,Haryana,13777.0,37000,1837851.8,2204.32,0.979375,130,48,35,7.9,24.61,893.56,44.46
potato,2007,whole year,Haryana,9917.0,177600,1322927.8,1586.72,15.53166667,130,48,35,7.9,24.61,893.56,44.46
rice,2007,kharif,Haryana,1072545.0,3606000,143077503.0,171607.2,3.191578947,130,48,35,7.9,24.61,893.56,44.46
sugarcane,2007,whole year,Haryana,140365.0,8850000,18724691.0,22458.4,50.77,130,48,35,7.9,24.61,893.56,44.46
wheat,2007,rabi,Haryana,2460680.0,10232000,328254712.0,393708.8,4.036,130,48,35,7.9,24.61,893.56,44.46
maize,2007,kharif,Himachal Pradesh,300150.0,682615,40040010.0,48024.0,2.303333333,60,20,40,6.0,21.4,925.42,47.22
potato,2007,kharif,Himachal Pradesh,13583.0,123839,1811972.2,2173.28,9.051666667,60,20,40,6.0,21.4,925.42,47.22
rice,2007,kharif,Himachal Pradesh,78571.0,121453,10481371.4,12571.36,1.686363636,60,20,40,6.0,21.4,925.42,47.22
sugarcane,2007,kharif,Himachal Pradesh,2697.0,58442,359779.8,431.52,13.81285714,60,20,40,6.0,21.4,925.42,47.22
wheat,2007,rabi,Himachal Pradesh,366592.0,504360,48903372.8,58654.72,1.500833333,60,20,40,6.0,21.4,925.42,47.22
bajra,2007,kharif,Madhya Pradesh,200929.0,275675,26803928.6,32148.64,0.869393939,70,40,20,7.4,25.34,1090.09,51.64
maize,2007,kharif,Madhya Pradesh,841830.0,1111216,112300122.0,134692.8,1.1325,70,40,20,7.4,25.34,1090.09,51.64
potato,2007,whole year,Madhya Pradesh,56663.0,713614,7558844.2,9066.08,11.41729167,70,40,20,7.4,25.34,1090.09,51.64
rice,2007,kharif,Madhya Pradesh,1634912.0,1325175,218097260.8,261585.92,0.875,70,40,20,7.4,25.34,1090.09,51.64
sugarcane,2007,whole year,Madhya Pradesh,77120.0,3276720,10287808.0,12339.2,30.21326087,70,40,20,7.4,25.34,1090.09,51.64
wheat,2007,rabi,Madhya Pradesh,4089343.0,6729363,545518356.2,654294.88,1.548958333,70,40,20,7.4,25.34,1090.09,51.64
bajra,2007,kharif,Maharashtra,1283000.0,1126900,171152200.0,205280.0,0.742272727,75,43,26,7.1,26.85,2694.23,67.76
maize,2007,kharif,Maharashtra,571100.0,1545200,76184740.0,91376.0,2.325357143,75,43,26,7.1,26.85,2694.23,67.76
maize,2007,rabi,Maharashtra,86700.0,223000,11565780.0,13872.0,2.6852,75,43,26,7.1,26.85,2694.23,67.76
maize,2007,summer,Maharashtra,13700.0,21600,1827580.0,2192.0,1.413684211,75,43,26,7.1,26.85,2694.23,67.76
rice,2007,kharif,Maharashtra,1535300.0,2912800,204809020.0,245648.0,1.377241379,75,43,26,7.1,26.85,2694.23,67.76
rice,2007,summer,Maharashtra,41400.0,98700,5522760.0,6624.0,2.486,75,43,26,7.1,26.85,2694.23,67.76
sugarcane,2007,whole year,Maharashtra,1092800.0,88437200,145779520.0,174848.0,74.23888889,75,43,26,7.1,26.85,2694.23,67.76
wheat,2007,rabi,Maharashtra,1252800.0,2371100,167123520.0,200448.0,1.782333333,75,43,26,7.1,26.85,2694.23,67.76
maize,2007,kharif,Meghalaya,17048.0,25138,2274203.2,2727.68,1.504285714,52,16,33,5.6,17.69,2709.54,81.21
rice,2007,autumn,Meghalaya,32604.0,37918,4349373.6,5216.64,1.498571429,52,16,33,5.6,17.69,2709.54,81.21
rice,2007,summer,Meghalaya,11546.0,48132,1540236.4,1847.36,2.022857143,52,16,33,5.6,17.69,2709.54,81.21
rice,2007,winter,Meghalaya,62170.0,114027,8293478.0,9947.2,1.812857143,52,16,33,5.6,17.69,2709.54,81.21
sugarcane,2007,whole year,Meghalaya,92.0,252,12272.8,14.72,2.344,52,16,33,5.6,17.69,2709.54,81.21
wheat,2007,rabi,Meghalaya,622.0,1120,82974.8,99.52,1.2425,52,16,33,5.6,17.69,2709.54,81.21
maize,2007,kharif,Nagaland,62140.0,112470,8289476.0,9942.4,1.835,56,16,36,5.8,18.26,999.96,71.1
maize,2007,rabi,Nagaland,1500.0,2860,200100.0,240.0,1.91,56,16,36,5.8,18.26,999.96,71.1
potato,2007,kharif,Nagaland,2500.0,35850,333500.0,400.0,15.335,56,16,36,5.8,18.26,999.96,71.1
rice,2007,kharif,Nagaland,166000.0,308800,22144400.0,26560.0,1.8275,56,16,36,5.8,18.26,999.96,71.1
rice,2007,rabi,Nagaland,1500.0,2500,200100.0,240.0,1.66,56,16,36,5.8,18.26,999.96,71.1
sugarcane,2007,kharif,Nagaland,4000.0,220320,533600.0,640.0,55.075,56,16,36,5.8,18.26,999.96,71.1
wheat,2007,rabi,Nagaland,1150.0,1800,153410.0,184.0,1.56375,56,16,36,5.8,18.26,999.96,71.1
bajra,2007,kharif,Punjab,4000.0,4000,533600.0,640.0,1.0,150,50,40,8.0,24.61,893.56,44.46
maize,2007,kharif,Punjab,153000.0,521000,20410200.0,24480.0,3.560833333,150,50,40,8.0,24.61,893.56,44.46
rice,2007,kharif,Punjab,2610000.0,10489000,348174000.0,417600.0,3.968,150,50,40,8.0,24.61,893.56,44.46
wheat,2007,rabi,Punjab,3488000.0,15720000,465299200.0,558080.0,4.4775,150,50,40,8.0,24.61,893.56,44.46
maize,2007,kharif,Tripura,2123.0,2125,283208.2,339.68,0.995,62,20,35,5.9,24.78,2737.78,76.28
rice,2007,kharif,Tripura,252897.0,640424,33736459.8,40463.52,2.4375,62,20,35,5.9,24.78,2737.78,76.28
sugarcane,2007,whole year,Tripura,959.0,46678,127930.6,153.44,49.0375,62,20,35,5.9,24.78,2737.78,76.28
wheat,2007,rabi,Tripura,1023.0,1889,136468.2,163.68,1.88,62,20,35,5.9,24.78,2737.78,76.28
bajra,2007,kharif,Uttar Pradesh,876979.0,1336355,116988998.6,140316.64,1.394516129,120,45,35,7.6,25.64,1067.29,53.71
maize,2007,kharif,Uttar Pradesh,812088.0,1167245,108332539.2,129934.08,1.360289855,120,45,35,7.6,25.64,1067.29,53.71
maize,2007,rabi,Uttar Pradesh,3627.0,10185,483841.8,580.32,2.78,120,45,35,7.6,25.64,1067.29,53.71
maize,2007,summer,Uttar Pradesh,21930.0,31514,2925462.0,3508.8,1.430714286,120,45,35,7.6,25.64,1067.29,53.71
potato,2007,rabi,Uttar Pradesh,504858.0,11094868,67348057.2,80777.28,20.87428571,120,45,35,7.6,25.64,1067.29,53.71
rice,2007,kharif,Uttar Pradesh,5690539.0,11731754,759117902.6,910486.24,1.962,120,45,35,7.6,25.64,1067.29,53.71
rice,2007,summer,Uttar Pradesh,18849.0,48358,2514456.6,3015.84,2.152142857,120,45,35,7.6,25.64,1067.29,53.71
sugarcane,2007,kharif,Uttar Pradesh,2178987.0,124665288,290676865.8,348637.92,49.74928571,120,45,35,7.6,25.64,1067.29,53.71
wheat,2007,rabi,Uttar Pradesh,9114880.0,25679089,1215924992.0,1458380.8,2.723571429,120,45,35,7.6,25.64,1067.29,53.71
bajra,2007,kharif,Uttarakhand,42.0,40,5602.8,6.72,0.95,80,24,38,6.4,18.07,1427.79,54.33
maize,2007,kharif,Uttarakhand,28000.0,43659,3735200.0,4480.0,1.223846154,80,24,38,6.4,18.07,1427.79,54.33
maize,2007,summer,Uttarakhand,82.0,133,10938.8,13.12,1.636666667,80,24,38,6.4,18.07,1427.79,54.33
potato,2007,kharif,Uttarakhand,7539.0,72247,1005702.6,1206.24,9.379090909,80,24,38,6.4,18.07,1427.79,54.33
potato,2007,rabi,Uttarakhand,6693.0,53843,892846.2,1070.88,7.861538462,80,24,38,6.4,18.07,1427.79,54.33
rice,2007,kharif,Uttarakhand,259805.0,523203,34657987.0,41568.8,1.709230769,80,24,38,6.4,18.07,1427.79,54.33
rice,2007,summer,Uttarakhand,12364.0,41864,1649357.6,1978.24,3.423333333,80,24,38,6.4,18.07,1427.79,54.33
sugarcane,2007,whole year,Uttarakhand,122533.0,7594553,16345902.2,19605.28,62.12857143,80,24,38,6.4,18.07,1427.79,54.33
wheat,2007,rabi,Uttarakhand,372919.0,798233,49747394.6,59667.04,1.673846154,80,24,38,6.4,18.07,1427.79,54.33
maize,2007,autumn,Jharkhand,76327.31,93851,10182063.15,12212.3696,1.367272727,68,22,30,6.1,23.02,1361.99,64.76
potato,2007,rabi,Jharkhand,16143.02,113147,2153478.868,2582.8832,7.252272727,68,22,30,6.1,23.02,1361.99,64.76
potato,2007,winter,Jharkhand,20307.19,159162,2708979.146,3249.1504,11.36809524,68,22,30,6.1,23.02,1361.99,64.76
rice,2007,autumn,Jharkhand,183323.17,163692,24455310.88,29331.7072,0.899047619,68,22,30,6.1,23.02,1361.99,64.76
rice,2007,winter,Jharkhand,1014731.14,1306932,135365134.1,162356.9824,1.306363636,68,22,30,6.1,23.02,1361.99,64.76
sugarcane,2007,whole year,Jharkhand,966.83,40610,128975.122,154.6928,42.17714286,68,22,30,6.1,23.02,1361.99,64.76
wheat,2007,rabi,Jharkhand,54845.72,68534,7316419.048,8775.3152,1.432727273,68,22,30,6.1,23.02,1361.99,64.76
bajra,2008,kharif,Bihar,2960.0,3547,423398.4,266.4,1.12,85,30,25,7.2,25.16,1575.54,65.17
maize,2008,autumn,Bihar,244993.0,373167,35043798.72,22049.37,1.592631579,85,30,25,7.2,25.16,1575.54,65.17
maize,2008,rabi,Bihar,206266.0,726382,29504288.64,18563.94,3.186388889,85,30,25,7.2,25.16,1575.54,65.17
maize,2008,summer,Bihar,189214.0,615797,27065170.56,17029.26,3.203714286,85,30,25,7.2,25.16,1575.54,65.17
potato,2008,kharif,Bihar,60334.0,452453,8630175.36,5430.06,7.518157895,85,30,25,7.2,25.16,1575.54,65.17
potato,2008,rabi,Bihar,91591.0,488043,13101176.64,8243.19,5.246486486,85,30,25,7.2,25.16,1575.54,65.17
rice,2008,autumn,Bihar,546872.0,727414,78224570.88,49218.48,1.230344828,85,30,25,7.2,25.16,1575.54,65.17
rice,2008,summer,Bihar,105526.0,178240,15094439.04,9497.34,1.641,85,30,25,7.2,25.16,1575.54,65.17
rice,2008,winter,Bihar,2842875.0,4684328,406644840.0,255858.75,1.545789474,85,30,25,7.2,25.16,1575.54,65.17
sugarcane,2008,whole year,Bihar,111902.0,4959918,16006462.08,10071.18,38.28870968,85,30,25,7.2,25.16,1575.54,65.17
wheat,2008,rabi,Bihar,2158345.0,4413017,308729668.8,194251.05,1.984473684,85,30,25,7.2,25.16,1575.54,65.17
bajra,2008,kharif,Chhattisgarh,121.0,48,17307.84,10.89,0.3775,70,35,20,6.5,25.93,1042.28,59.47
bajra,2008,whole year,Chhattisgarh,308.0,10811,44056.32,27.72,33.81733333,70,35,20,6.5,25.93,1042.28,59.47
maize,2008,kharif,Chhattisgarh,99375.0,139844,14214600.0,8943.75,1.263888889,70,35,20,6.5,25.93,1042.28,59.47
potato,2008,kharif,Chhattisgarh,690.0,2668,98697.6,62.1,1.342857143,70,35,20,6.5,25.93,1042.28,59.47
potato,2008,rabi,Chhattisgarh,10093.0,42582,1443702.72,908.37,4.63,70,35,20,6.5,25.93,1042.28,59.47
rice,2008,kharif,Chhattisgarh,3928815.0,4707499,561977697.6,353593.35,1.198333333,70,35,20,6.5,25.93,1042.28,59.47
sugarcane,2008,whole year,Chhattisgarh,9034.0,22230,1292223.36,813.06,2.77875,70,35,20,6.5,25.93,1042.28,59.47
wheat,2008,rabi,Chhattisgarh,94834.0,97424,13565055.36,8535.06,1.15,70,35,20,6.5,25.93,1042.28,59.47
bajra,2008,kharif,Gujarat,528700.0,535200,75625248.0,47583.0,1.25952381,75,38,28,7.8,27.35,620.73,47.0
bajra,2008,summer,Gujarat,174600.0,426100,24974784.0,15714.0,2.4865,75,38,28,7.8,27.35,620.73,47.0
maize,2008,kharif,Gujarat,418900.0,602600,59919456.0,37701.0,1.478333333,75,38,28,7.8,27.35,620.73,47.0
potato,2008,whole year,Gujarat,55800.0,1171400,7981632.0,5022.0,20.86636364,75,38,28,7.8,27.35,620.73,47.0
rice,2008,kharif,Gujarat,722100.0,1225500,103289184.0,64989.0,1.615294118,75,38,28,7.8,27.35,620.73,47.0
rice,2008,summer,Gujarat,25200.0,77400,3604608.0,2268.0,2.921111111,75,38,28,7.8,27.35,620.73,47.0
sugarcane,2008,whole year,Gujarat,221300.0,15512000,31654752.0,19917.0,70.62176471,75,38,28,7.8,27.35,620.73,47.0
wheat,2008,rabi,Gujarat,1091400.0,2592600,156113856.0,98226.0,2.349615385,75,38,28,7.8,27.35,620.73,47.0
bajra,2008,kharif,Haryana,612934.0,1087000,87674079.36,55164.06,1.94,130,48,35,7.9,23.49,1417.62,51.64
maize,2008,kharif,Haryana,11769.0,25200,1683437.76,1059.21,1.152222222,130,48,35,7.9,23.49,1417.62,51.64
potato,2008,whole year,Haryana,11938.0,258600,1707611.52,1074.42,19.08769231,130,48,35,7.9,23.49,1417.62,51.64
rice,2008,kharif,Haryana,1211149.0,3299000,173242753.0,109003.41,2.569,130,48,35,7.9,23.49,1417.62,51.64
sugarcane,2008,whole year,Haryana,90941.0,5242000,13008200.64,8184.69,49.621,130,48,35,7.9,23.49,1417.62,51.64
wheat,2008,rabi,Haryana,2461420.0,11360000,352081516.8,221527.8,4.437142857,130,48,35,7.9,23.49,1417.62,51.64
bajra,2008,kharif,Himachal Pradesh,203.0,113,29037.12,18.27,0.622,60,20,40,6.0,20.46,1518.43,54.07
maize,2008,kharif,Himachal Pradesh,297718.0,676644,42585582.72,26794.62,2.304166667,60,20,40,6.0,20.46,1518.43,54.07
potato,2008,kharif,Himachal Pradesh,7954.0,78928,1137740.16,715.86,11.051,60,20,40,6.0,20.46,1518.43,54.07
potato,2008,rabi,Himachal Pradesh,3889.0,24702,556282.56,350.01,4.299,60,20,40,6.0,20.46,1518.43,54.07
rice,2008,kharif,Himachal Pradesh,77709.0,118277,11115495.36,6993.81,1.6,60,20,40,6.0,20.46,1518.43,54.07
sugarcane,2008,kharif,Himachal Pradesh,2338.0,53068,334427.52,210.42,15.18142857,60,20,40,6.0,20.46,1518.43,54.07
wheat,2008,rabi,Himachal Pradesh,359961.0,381180,51488821.44,32396.49,1.080833333,60,20,40,6.0,20.46,1518.43,54.07
bajra,2008,kharif,Madhya Pradesh,187954.0,260504,26884940.16,16915.86,1.122,70,40,20,7.4,24.96,928.64,51.7
maize,2008,kharif,Madhya Pradesh,826722.0,1131782,118254314.9,74404.98,1.2356,70,40,20,7.4,24.96,928.64,51.7
potato,2008,whole year,Madhya Pradesh,56301.0,649826,8053295.04,5067.09,11.0325,70,40,20,7.4,24.96,928.64,51.7
rice,2008,kharif,Madhya Pradesh,1706557.0,1571103,244105913.3,153590.13,0.911020408,70,40,20,7.4,24.96,928.64,51.7
sugarcane,2008,whole year,Madhya Pradesh,53704.0,2381030,7681820.16,4833.36,31.97541667,70,40,20,7.4,24.96,928.64,51.7
wheat,2008,rabi,Madhya Pradesh,3997666.0,7272210,571826144.6,359789.94,1.764,70,40,20,7.4,24.96,928.64,51.7
bajra,2008,kharif,Maharashtra,865400.0,661900,123786816.0,77886.0,0.642727273,75,43,26,7.1,26.48,2602.54,66.57
maize,2008,kharif,Maharashtra,550100.0,1323000,78686304.0,49509.0,1.992222222,75,43,26,7.1,26.48,2602.54,66.57
maize,2008,rabi,Maharashtra,85900.0,206700,12287136.0,7731.0,2.3832,75,43,26,7.1,26.48,2602.54,66.57
maize,2008,summer,Maharashtra,9500.0,14500,1358880.0,855.0,1.381,75,43,26,7.1,26.48,2602.54,66.57
rice,2008,kharif,Maharashtra,1499500.0,2234300,214488480.0,134955.0,1.170740741,75,43,26,7.1,26.48,2602.54,66.57
rice,2008,summer,Maharashtra,22000.0,53200,3146880.0,1980.0,2.421111111,75,43,26,7.1,26.48,2602.54,66.57
sugarcane,2008,whole year,Maharashtra,768400.0,60648300,109911936.0,69156.0,65.53407407,75,43,26,7.1,26.48,2602.54,66.57
wheat,2008,rabi,Maharashtra,1021800.0,1516400,146158272.0,91962.0,1.431666667,75,43,26,7.1,26.48,2602.54,66.57
maize,2008,kharif,Manipur,17980.0,32250,2571859.2,1618.2,1.724444444,58,17,37,5.9,20.17,1224.95,74.69
maize,2008,rabi,Manipur,2250.0,3130,321840.0,202.5,1.467777778,58,17,37,5.9,20.17,1224.95,74.69
potato,2008,whole year,Manipur,13000.0,108000,1859520.0,1170.0,8.165555556,58,17,37,5.9,20.17,1224.95,74.69
rice,2008,kharif,Manipur,210990.0,518250,30180009.6,18989.1,2.134444444,58,17,37,5.9,20.17,1224.95,74.69
sugarcane,2008,whole year,Manipur,5150.0,298000,736656.0,463.5,59.26444444,58,17,37,5.9,20.17,1224.95,74.69
wheat,2008,rabi,Manipur,2050.0,5120,293232.0,184.5,2.495,58,17,37,5.9,20.17,1224.95,74.69
maize,2008,kharif,Nagaland,63200.0,113760,9040128.0,5688.0,1.802727273,56,16,36,5.8,18.04,1168.99,74.37
maize,2008,rabi,Nagaland,1200.0,2160,171648.0,108.0,1.91,56,16,36,5.8,18.04,1168.99,74.37
potato,2008,kharif,Nagaland,2910.0,35790,416246.4,261.9,12.38272727,56,16,36,5.8,18.04,1168.99,74.37
potato,2008,rabi,Nagaland,2700.0,33350,386208.0,243.0,12.29,56,16,36,5.8,18.04,1168.99,74.37
rice,2008,kharif,Nagaland,173100.0,345090,24760224.0,15579.0,1.964545455,56,16,36,5.8,18.04,1168.99,74.37
sugarcane,2008,kharif,Nagaland,4320.0,185760,617932.8,388.8,43.01454545,56,16,36,5.8,18.04,1168.99,74.37
wheat,2008,rabi,Nagaland,1380.0,2070,197395.2,124.2,1.502222222,56,16,36,5.8,18.04,1168.99,74.37
bajra,2008,kharif,Punjab,5000.0,5000,715200.0,450.0,1.0,150,50,40,8.0,23.49,1417.62,51.64
maize,2008,kharif,Punjab,151000.0,514000,21599040.0,13590.0,3.419230769,150,50,40,8.0,23.49,1417.62,51.64
rice,2008,kharif,Punjab,2735000.0,11000000,391214400.0,246150.0,3.9855,150,50,40,8.0,23.49,1417.62,51.64
wheat,2008,rabi,Punjab,3466000.0,15733000,495776640.0,311940.0,4.5035,150,50,40,8.0,23.49,1417.62,51.64
maize,2008,kharif,Tripura,2093.0,2046,299382.72,188.37,0.99,62,20,35,5.9,25.19,1532.09,75.42
rice,2008,kharif,Tripura,242966.0,627175,34753856.64,21866.94,2.525,62,20,35,5.9,25.19,1532.09,75.42
sugarcane,2008,whole year,Tripura,972.0,51695,139034.88,87.48,54.9975,62,20,35,5.9,25.19,1532.09,75.42
wheat,2008,rabi,Tripura,635.0,1195,90830.4,57.15,1.905,62,20,35,5.9,25.19,1532.09,75.42
bajra,2008,kharif,Uttar Pradesh,809300.0,1302073,115762272.0,72837.0,1.471290323,120,45,35,7.6,25.03,1606.05,58.94
maize,2008,kharif,Uttar Pradesh,769793.0,1151245,110111190.7,69281.37,1.366764706,120,45,35,7.6,25.03,1606.05,58.94
maize,2008,rabi,Uttar Pradesh,3617.0,9495,517375.68,325.53,2.646086957,120,45,35,7.6,25.03,1606.05,58.94
maize,2008,summer,Uttar Pradesh,25472.0,38106,3643514.88,2292.48,1.505862069,120,45,35,7.6,25.03,1606.05,58.94
potato,2008,rabi,Uttar Pradesh,527347.0,10809926,75431714.88,47461.23,18.97342857,120,45,35,7.6,25.03,1606.05,58.94
rice,2008,kharif,Uttar Pradesh,6011761.0,13051365,859922293.4,541058.49,2.124428571,120,45,35,7.6,25.03,1606.05,58.94
rice,2008,summer,Uttar Pradesh,21621.0,45666,3092667.84,1945.89,2.095,120,45,35,7.6,25.03,1606.05,58.94
sugarcane,2008,kharif,Uttar Pradesh,2084179.0,109047670,298120964.2,187576.11,47.59257143,120,45,35,7.6,25.03,1606.05,58.94
wheat,2008,rabi,Uttar Pradesh,9513039.0,28554178,1360745099.0,856173.51,2.959857143,120,45,35,7.6,25.03,1606.05,58.94
bajra,2008,kharif,Uttarakhand,20.0,19,2860.8,1.8,0.95,80,24,38,6.4,17.53,1418.98,57.88
maize,2008,kharif,Uttarakhand,26780.0,36287,3830611.2,2410.2,1.197692308,80,24,38,6.4,17.53,1418.98,57.88
maize,2008,summer,Uttarakhand,92.0,150,13159.68,8.28,1.53,80,24,38,6.4,17.53,1418.98,57.88
potato,2008,kharif,Uttarakhand,7723.0,72666,1104697.92,695.07,10.52181818,80,24,38,6.4,17.53,1418.98,57.88
potato,2008,rabi,Uttarakhand,6266.0,67396,896288.64,563.94,9.419230769,80,24,38,6.4,17.53,1418.98,57.88
rice,2008,kharif,Uttarakhand,275711.0,528524,39437701.44,24813.99,1.627692308,80,24,38,6.4,17.53,1418.98,57.88
rice,2008,summer,Uttarakhand,12654.0,39797,1810028.16,1138.86,3.1,80,24,38,6.4,17.53,1418.98,57.88
sugarcane,2008,whole year,Uttarakhand,107907.0,5683369,15435017.28,9711.63,54.82,80,24,38,6.4,17.53,1418.98,57.88
wheat,2008,rabi,Uttarakhand,379081.0,770934,54223746.24,34117.29,1.491538462,80,24,38,6.4,17.53,1418.98,57.88
potato,2008,rabi,Jammu And Kashmir,934.0,9338,133599.36,84.06,16.446,70,25,42,6.7,9.1,702.47,54.79
wheat,2008,rabi,Jammu And Kashmir,274022.0,492140,39196106.88,24661.98,1.435714286,70,25,42,6.7,9.1,702.47,54.79
maize,2008,autumn,Jharkhand,72914.37,77225,10429671.48,6562.2933,1.074166667,68,22,30,6.1,23.02,1388.34,64.42
potato,2008,rabi,Jharkhand,16032.93,107587,2293350.307,1442.9637,5.73375,68,22,30,6.1,23.02,1388.34,64.42
potato,2008,winter,Jharkhand,21288.72,138075,3045138.509,1915.9848,6.666190476,68,22,30,6.1,23.02,1388.34,64.42
rice,2008,autumn,Jharkhand,188422.33,162674,26951930.08,16958.0097,0.868695652,68,22,30,6.1,23.02,1388.34,64.42
rice,2008,winter,Jharkhand,1008437.16,1333906,144246851.4,90759.3444,1.39125,68,22,30,6.1,23.02,1388.34,64.42
sugarcane,2008,whole year,Jharkhand,729.31,18446,104320.5024,65.6379,27.25142857,68,22,30,6.1,23.02,1388.34,64.42
wheat,2008,rabi,Jharkhand,58602.34,79871,8382478.714,5274.2106,1.43625,68,22,30,6.1,23.02,1388.34,64.42
bajra,2009,kharif,Bihar,2951.0,3279,459824.82,501.67,1.101,85,30,25,7.2,26.68,774.6,52.65
maize,2009,autumn,Bihar,234920.0,401472,36605234.4,39936.4,1.760526316,85,30,25,7.2,26.68,774.6,52.65
maize,2009,rabi,Bihar,209236.0,544140,32603153.52,35570.12,2.516,85,30,25,7.2,26.68,774.6,52.65
maize,2009,summer,Bihar,196547.0,598834,30625953.54,33412.99,2.8075,85,30,25,7.2,26.68,774.6,52.65
rice,2009,autumn,Bihar,525890.0,471321,81944179.8,89401.3,0.905666667,85,30,25,7.2,26.68,774.6,52.65
rice,2009,summer,Bihar,95682.0,176656,14909169.24,16265.94,1.492083333,85,30,25,7.2,26.68,774.6,52.65
rice,2009,winter,Bihar,2502458.0,2992233,389933005.6,425417.86,1.105526316,85,30,25,7.2,26.68,774.6,52.65
sugarcane,2009,whole year,Bihar,72916.0,3443693,11361771.12,12395.72,44.66484848,85,30,25,7.2,26.68,774.6,52.65
wheat,2009,rabi,Bihar,2116098.0,4403841,329730390.4,359736.66,2.076315789,85,30,25,7.2,26.68,774.6,52.65
bajra,2009,kharif,Chhattisgarh,70.0,20,10907.4,11.9,0.208,70,35,20,6.5,27.17,1075.52,54.21
bajra,2009,whole year,Chhattisgarh,537.0,38728,83675.34,91.29,74.30307692,70,35,20,6.5,27.17,1075.52,54.21
maize,2009,kharif,Chhattisgarh,101721.0,145368,15850166.22,17292.57,1.412777778,70,35,20,6.5,27.17,1075.52,54.21
potato,2009,whole year,Chhattisgarh,12076.0,45830,1881682.32,2052.92,4.504666667,70,35,20,6.5,27.17,1075.52,54.21
rice,2009,kharif,Chhattisgarh,3837610.0,4347316,597976390.2,652393.7,1.106666667,70,35,20,6.5,27.17,1075.52,54.21
sugarcane,2009,whole year,Chhattisgarh,6788.0,35356,1057706.16,1153.96,3.389375,70,35,20,6.5,27.17,1075.52,54.21
wheat,2009,rabi,Chhattisgarh,109163.0,118923,17009778.66,18557.71,1.301764706,70,35,20,6.5,27.17,1075.52,54.21
bajra,2009,kharif,Gujarat,498800.0,432400,77723016.0,84796.0,1.017142857,75,38,28,7.8,28.45,580.29,44.88
bajra,2009,summer,Gujarat,174200.0,396400,27143844.0,29614.0,2.33,75,38,28,7.8,28.45,580.29,44.88
maize,2009,kharif,Gujarat,411700.0,396600,64151094.0,69989.0,1.008,75,38,28,7.8,28.45,580.29,44.88
potato,2009,whole year,Gujarat,47300.0,987900,7370286.0,8041.0,18.8975,75,38,28,7.8,28.45,580.29,44.88
rice,2009,kharif,Gujarat,658500.0,1228400,102607470.0,111945.0,1.693529412,75,38,28,7.8,28.45,580.29,44.88
rice,2009,summer,Gujarat,21000.0,64600,3272220.0,3570.0,3.034444444,75,38,28,7.8,28.45,580.29,44.88
sugarcane,2009,whole year,Gujarat,190300.0,13304000,29652546.0,32351.0,66.79470588,75,38,28,7.8,28.45,580.29,44.88
wheat,2009,rabi,Gujarat,878000.0,2351300,136809960.0,149260.0,2.617692308,75,38,28,7.8,28.45,580.29,44.88
bajra,2009,kharif,Haryana,583809.0,930000,90969118.38,99247.53,1.601428571,130,48,35,7.9,24.82,838.16,42.83
maize,2009,kharif,Haryana,12199.0,26000,1900848.18,2073.83,0.940555556,130,48,35,7.9,24.82,838.16,42.83
